# Force and moment coefficients
# dragDir           : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# sideDir           : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# liftDir           : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# rollAxis          : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# yawAxis           : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# magUInf           : 4.000000000000e+01
# lRef              : 1.044000000000e+00
# Aref              : 1.120000000000e-01
# CofR              : (0.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
#
# Time              	Cd                  	Cd(f)               	Cd(r)               	Cl                  	Cl(f)               	Cl(r)               	CmPitch             	CmRoll              	CmYaw               	Cs                  	Cs(f)               	Cs(r)               
419                 	3.590683198656e-01	1.799719835426e-01	1.790963363230e-01	2.827847404709e-01	-9.102641669777e-03	2.918873821407e-01	-1.504950119052e-01	4.378236098180e-04	-6.315770622280e-04	-1.091836092634e-03	-1.177495108545e-03	8.565901591115e-05
420                 	3.597056200880e-01	1.804713541158e-01	1.792342659722e-01	2.641762612002e-01	-7.684074046677e-03	2.718603352469e-01	-1.397722046468e-01	6.185440718466e-04	-2.812419394361e-04	1.861419690083e-03	6.494679056053e-04	1.211951784478e-03
421                 	3.613173549085e-01	1.812838088815e-01	1.800335460270e-01	2.658946732602e-01	-8.832807785662e-03	2.747274810459e-01	-1.417801444158e-01	6.251314272902e-04	-1.279042992842e-04	3.795192420080e-03	1.769691910756e-03	2.025500509324e-03
422                 	3.623318390528e-01	1.817634246131e-01	1.805684144397e-01	2.853632240858e-01	-1.172416016984e-02	2.970873842556e-01	-1.544057722127e-01	5.975050866994e-04	-1.082268924110e-04	5.074749127264e-03	2.429147671221e-03	2.645601456043e-03
423                 	3.622556900062e-01	1.817955814306e-01	1.804601085756e-01	3.138279626313e-01	-1.581164945947e-02	3.296396120907e-01	-1.727256307751e-01	6.677364275066e-04	1.098589118764e-04	6.276891291764e-03	3.248304557759e-03	3.028586734006e-03
424                 	3.616390495476e-01	1.816084814291e-01	1.800305681185e-01	3.451265755567e-01	-2.105758972536e-02	3.661841652821e-01	-1.936208775037e-01	7.889566552890e-04	5.261685214116e-04	7.084824064829e-03	4.068580553826e-03	3.016243511003e-03
425                 	3.609631230968e-01	1.812826518107e-01	1.796804712861e-01	3.751583495316e-01	-2.745412782305e-02	4.026124773546e-01	-2.150333025888e-01	8.010902623004e-04	9.392412181906e-04	7.090542478611e-03	4.484512457496e-03	2.606030021115e-03
426                 	3.608684122141e-01	1.810215283603e-01	1.798468838538e-01	4.026885436808e-01	-3.467035675080e-02	4.373589004316e-01	-2.360146285912e-01	5.873222532501e-04	1.043261923643e-03	5.803833374974e-03	3.945178611130e-03	1.858654763844e-03
427                 	3.615339720111e-01	1.809518216616e-01	1.805821503496e-01	4.295607105489e-01	-4.184930044129e-02	4.714100109902e-01	-2.566296557157e-01	1.848356559950e-04	5.334226680661e-04	3.063331314760e-03	2.065088325446e-03	9.982429893138e-04
428                 	3.621393864542e-01	1.808238681502e-01	1.813155183040e-01	4.569035552268e-01	-4.867719933725e-02	5.055807545640e-01	-2.771289769506e-01	-2.458250769352e-04	-4.529095517562e-04	-4.537223649423e-04	-6.797707342273e-04	2.260483692850e-04
429                 	3.630465141191e-01	1.809457045683e-01	1.821008095508e-01	4.873536384648e-01	-5.539723245075e-02	5.427508709155e-01	-2.990740516831e-01	-5.775524912631e-04	-1.646134159869e-03	-4.266600490513e-03	-3.779434405126e-03	-4.871660853868e-04
430                 	3.648096668601e-01	1.817220357489e-01	1.830876311111e-01	5.173870105645e-01	-6.202320844506e-02	5.794102190095e-01	-3.207167137273e-01	-6.827976811053e-04	-2.727507096167e-03	-7.713663864353e-03	-6.584339028344e-03	-1.129324836009e-03
431                 	3.682159826054e-01	1.835291027414e-01	1.846868798640e-01	5.397327955981e-01	-6.794912544115e-02	6.076819210393e-01	-3.378155232402e-01	-5.788885612752e-04	-3.285532748399e-03	-9.753934858083e-03	-8.162500177440e-03	-1.591434680643e-03
432                 	3.733326045430e-01	1.862765170153e-01	1.870560875278e-01	5.513441366179e-01	-7.221132991437e-02	6.235554665322e-01	-3.478833982233e-01	-3.897852562279e-04	-2.927481128712e-03	-9.452923768908e-03	-7.653943013166e-03	-1.798980755742e-03
433                 	3.790101120634e-01	1.893501455207e-01	1.896599665427e-01	5.542329858963e-01	-7.467848390471e-02	6.289114698010e-01	-3.517949768529e-01	-1.549105109678e-04	-1.759296525399e-03	-7.050939600843e-03	-5.284766325820e-03	-1.766173275023e-03
434                 	3.833727440815e-01	1.917463615475e-01	1.916263825340e-01	5.520028626147e-01	-7.580779320760e-02	6.278106558223e-01	-3.518092245150e-01	5.998950675636e-05	-1.368071656096e-04	-2.944755137947e-03	-1.609184734583e-03	-1.335570403364e-03
435                 	3.848458880666e-01	1.926161759159e-01	1.922297121507e-01	5.417667642461e-01	-7.523046924292e-02	6.169972334891e-01	-3.461138513660e-01	1.932318825848e-04	1.396810211736e-03	1.615432194630e-03	2.204526309051e-03	-5.890941144206e-04
436                 	3.836004322963e-01	1.920651963640e-01	1.915352359323e-01	5.270236422588e-01	-7.171456596141e-02	5.987382082202e-01	-3.352263870908e-01	2.649802158283e-04	2.458234113948e-03	5.640665431855e-03	5.278566829875e-03	3.620986019795e-04
437                 	3.811865715544e-01	1.909139274917e-01	1.902726440627e-01	5.087743891293e-01	-6.457951823172e-02	5.733539073610e-01	-3.189667127964e-01	3.206417144721e-04	2.986178106311e-03	8.620981799569e-03	7.296669006095e-03	1.324312793474e-03
438                 	3.795355912737e-01	1.901611975988e-01	1.893743936750e-01	4.848370210885e-01	-5.469543267769e-02	5.395324537662e-01	-2.971139432219e-01	3.934019619102e-04	3.175000678859e-03	1.054503588254e-02	8.447518620128e-03	2.097517262410e-03
439                 	3.785419092530e-01	1.897334433940e-01	1.888084658590e-01	4.555877150856e-01	-4.200224878986e-02	4.975899638754e-01	-2.697961063326e-01	4.624887674831e-04	2.775614585625e-03	1.032600712012e-02	7.938618145686e-03	2.387388974436e-03
440                 	3.765864982937e-01	1.888309449089e-01	1.877555533848e-01	4.194064012484e-01	-2.864251294364e-02	4.480489141920e-01	-2.383457135678e-01	5.376957620402e-04	1.884221918302e-03	8.513617740234e-03	6.141030788419e-03	2.372586951815e-03
441                 	3.719978308503e-01	1.864794595684e-01	1.855183712820e-01	3.829648743092e-01	-1.622424162263e-02	3.991891159318e-01	-2.077066787772e-01	4.805441432120e-04	7.213386850607e-04	5.392158743632e-03	3.417418056877e-03	1.974740686755e-03
442                 	3.653636523332e-01	1.828650209997e-01	1.824986313335e-01	3.510231030003e-01	-6.483552360689e-03	3.575066553610e-01	-1.819951038609e-01	1.831948330563e-04	-5.740916345768e-04	1.006941206607e-03	-7.062103127324e-05	1.077562237880e-03
443                 	3.597157042718e-01	1.796665560625e-01	1.800491482093e-01	3.247619319624e-01	1.306944676054e-05	3.247488625156e-01	-1.623678965344e-01	-1.912960734332e-04	-1.952594281372e-03	-4.636303932786e-03	-4.270746247765e-03	-3.655576850211e-04
444                 	3.576673565045e-01	1.783557693577e-01	1.793115871468e-01	3.069068167206e-01	3.300387186623e-03	3.036064295340e-01	-1.501530211737e-01	-4.779088945942e-04	-3.073112247846e-03	-1.026907024337e-02	-8.207647369532e-03	-2.061422873841e-03
445                 	3.589495342868e-01	1.788608013614e-01	1.800887329254e-01	2.982285194407e-01	2.532569308597e-03	2.956959501321e-01	-1.465816904117e-01	-6.139657820280e-04	-3.403956965629e-03	-1.355787055335e-02	-1.018289224231e-02	-3.374978311048e-03
446                 	3.618508410270e-01	1.803627333805e-01	1.814881076465e-01	2.967545167125e-01	-2.365425977410e-03	2.991199426899e-01	-1.507426843337e-01	-5.626871330005e-04	-2.389880082159e-03	-1.209142202729e-02	-8.435591095803e-03	-3.655830931485e-03
447                 	3.641079623186e-01	1.816696512236e-01	1.824383110950e-01	2.987112020837e-01	-1.043322220086e-02	3.091444242845e-01	-1.597888232427e-01	-3.843299357158e-04	-6.852008334382e-04	-6.942927100150e-03	-4.156664383513e-03	-2.786262716637e-03
448                 	3.649391332980e-01	1.822903649726e-01	1.826487683253e-01	3.082915735687e-01	-1.941839408914e-02	3.277099676578e-01	-1.735641808735e-01	-1.792016763544e-04	1.410352283814e-03	7.575074077176e-04	1.789105987673e-03	-1.031598579955e-03
449                 	3.648974757931e-01	1.823843515892e-01	1.825131242038e-01	3.305359794339e-01	-2.747818579046e-02	3.580141652244e-01	-1.927461755074e-01	-6.438630729832e-05	3.135091208547e-03	8.397849039750e-03	7.334015728422e-03	1.063833311328e-03
450                 	3.644198546409e-01	1.823263344440e-01	1.820935201969e-01	3.649510376889e-01	-3.353324377558e-02	3.984842814645e-01	-2.160087626200e-01	1.164071235108e-04	3.897817794493e-03	1.338143930253e-02	1.058853744576e-02	2.792901856774e-03
451                 	3.639274771297e-01	1.823533244740e-01	1.815741526557e-01	4.035188451641e-01	-3.846767238769e-02	4.419865175518e-01	-2.402270949697e-01	3.895859091886e-04	3.814313238143e-03	1.501890836063e-02	1.132376741846e-02	3.695140942173e-03
452                 	3.636270558396e-01	1.824302889280e-01	1.811967669116e-01	4.382311515793e-01	-4.354948535698e-02	4.817806369363e-01	-2.626650611466e-01	6.167610082223e-04	3.213473520425e-03	1.371744654141e-02	1.007219679113e-02	3.645249750282e-03
453                 	3.631826809393e-01	1.823153764175e-01	1.808673045218e-01	4.679372191654e-01	-4.972292489609e-02	5.176601440615e-01	-2.836915344788e-01	7.240359478759e-04	1.804835829207e-03	9.505225508872e-03	6.557448583643e-03	2.947776925229e-03
454                 	3.628540564615e-01	1.820643531495e-01	1.807897033121e-01	4.915258266452e-01	-5.655616552059e-02	5.480819921658e-01	-3.023190788432e-01	6.373249187012e-04	-3.829194224491e-04	2.718968542081e-03	9.765648485914e-04	1.742403693490e-03
455                 	3.636076304102e-01	1.821280450349e-01	1.814795853753e-01	5.071238804839e-01	-6.259708636666e-02	5.697209668506e-01	-3.161590266086e-01	3.242298297786e-04	-2.633942096041e-03	-4.957019065630e-03	-5.112451628857e-03	1.554325632263e-04
456                 	3.661577923456e-01	1.829532640092e-01	1.832045283364e-01	5.191917538825e-01	-6.691594246236e-02	5.861076963448e-01	-3.265118194036e-01	-1.256321635873e-04	-4.004015300574e-03	-1.099809615211e-02	-9.503063376627e-03	-1.495032775479e-03
457                 	3.702109296465e-01	1.846292602898e-01	1.855816693567e-01	5.301448237741e-01	-6.988372832476e-02	6.000285520989e-01	-3.349561402118e-01	-4.762045334471e-04	-4.042479768906e-03	-1.360929679340e-02	-1.084712816560e-02	-2.762168627793e-03
458                 	3.747629674710e-01	1.867860618492e-01	1.879769056218e-01	5.417262869611e-01	-7.264690320378e-02	6.143731901648e-01	-3.435100466843e-01	-5.954218863215e-04	-2.941378392749e-03	-1.260331698088e-02	-9.243036883191e-03	-3.360280097692e-03
459                 	3.785022436001e-01	1.887607407980e-01	1.897415028021e-01	5.489697990037e-01	-7.470763677487e-02	6.236774357786e-01	-3.491925362767e-01	-4.903810020333e-04	-1.443427360740e-03	-9.286276219900e-03	-6.086565470690e-03	-3.199710749210e-03
460                 	3.806422476064e-01	1.900849977919e-01	1.905572498145e-01	5.433258438180e-01	-7.488563014540e-02	6.182114739634e-01	-3.465485520544e-01	-2.361260113088e-04	-4.124909298401e-04	-5.501121480254e-03	-3.163051669967e-03	-2.338069810287e-03
461                 	3.814613404916e-01	1.907904330391e-01	1.906709074525e-01	5.240858457172e-01	-7.230058186674e-02	5.963864275839e-01	-3.343435047253e-01	5.976279333476e-05	-3.536469875150e-04	-2.747348632402e-03	-1.727321303716e-03	-1.020027328686e-03
462                 	3.814417796799e-01	1.910324712294e-01	1.904093084506e-01	4.984789979109e-01	-6.696391005504e-02	5.654429079659e-01	-3.162034090105e-01	3.115813894138e-04	-9.946614259477e-04	-1.427648603725e-03	-1.708485727810e-03	2.808371240852e-04
463                 	3.811421207710e-01	1.909980960416e-01	1.901440247294e-01	4.658490098690e-01	-5.863077830266e-02	5.244797881716e-01	-2.915552832372e-01	4.270356561247e-04	-1.426532515027e-03	-2.750550431977e-04	-1.564060036626e-03	1.289004993428e-03
464                 	3.796797323179e-01	1.902898148790e-01	1.893899174389e-01	4.313263818315e-01	-4.779879835847e-02	4.791251801900e-01	-2.634619892742e-01	4.499487200077e-04	-9.727645441882e-04	1.946349261943e-03	4.100867834671e-07	1.945939175160e-03
465                 	3.758925128389e-01	1.883826514268e-01	1.875098614122e-01	3.970757149755e-01	-3.519392274626e-02	4.322696377218e-01	-2.337317802340e-01	4.363950072840e-04	2.983179358163e-04	5.306115763943e-03	2.951375817788e-03	2.354739946155e-03
466                 	3.694164766829e-01	1.851655466052e-01	1.842509300778e-01	3.677003615596e-01	-2.262675555841e-02	3.903271171180e-01	-2.064769363382e-01	4.573082637134e-04	1.763283499429e-03	8.579206319194e-03	6.052886659026e-03	2.526319660168e-03
467                 	3.618798311654e-01	1.813975956359e-01	1.804822355295e-01	3.414533555938e-01	-1.091916007539e-02	3.523725156692e-01	-1.816458378723e-01	4.576800531859e-04	2.706743338036e-03	1.031639430544e-02	7.864940490757e-03	2.451453814684e-03
468                 	3.564998052100e-01	1.786048359986e-01	1.778949692114e-01	3.202060362947e-01	-1.885478996690e-03	3.220915152914e-01	-1.619884971441e-01	3.549333936091e-04	2.777433929457e-03	9.723924546761e-03	7.639396202838e-03	2.084528343923e-03
469                 	3.550491333429e-01	1.776497794254e-01	1.773993539174e-01	3.050584403933e-01	3.332819329940e-03	3.017256210633e-01	-1.491964008667e-01	1.252127540109e-04	2.057009385829e-03	6.997291297299e-03	5.555655034478e-03	1.441636262821e-03
470                 	3.564968034444e-01	1.780879909605e-01	1.784088124839e-01	2.990829022173e-01	4.486334903487e-03	2.945965673139e-01	-1.450551162052e-01	-1.604107617056e-04	9.287826397447e-04	3.234281819395e-03	2.545923549442e-03	6.883582699526e-04
471                 	3.588648997417e-01	1.790157156312e-01	1.798491841105e-01	3.041744610270e-01	1.443211635628e-03	3.027312493914e-01	-1.506440188779e-01	-4.167342396234e-04	-3.979008664533e-04	-8.817605736940e-04	-8.387811533003e-04	-4.297942039367e-05
472                 	3.602536019220e-01	1.795422547331e-01	1.807113471889e-01	3.165594933589e-01	-4.405751018405e-03	3.209652443773e-01	-1.626854976979e-01	-5.845462278981e-04	-1.835904018359e-03	-5.107303246894e-03	-4.389555641806e-03	-7.177476050874e-04
473                 	3.606484643604e-01	1.797193207570e-01	1.809291436034e-01	3.345699487041e-01	-1.221581300348e-02	3.467857617076e-01	-1.795007873555e-01	-6.049114232369e-04	-3.082025783729e-03	-8.880834254750e-03	-7.522442911104e-03	-1.358391343646e-03
474                 	3.611620791183e-01	1.800822874712e-01	1.810797916471e-01	3.591644557523e-01	-2.094953252376e-02	3.801139882761e-01	-2.005317603999e-01	-4.987520879681e-04	-3.521925660193e-03	-1.057493430153e-02	-8.809392810960e-03	-1.765541490574e-03
475                 	3.621830805394e-01	1.807714156487e-01	1.814116648907e-01	3.853785833134e-01	-2.997846568671e-02	4.153570490001e-01	-2.226677573434e-01	-3.201246209756e-04	-2.926820671963e-03	-9.478521082937e-03	-7.666081213432e-03	-1.812439869505e-03
476                 	3.638143262408e-01	1.817987217025e-01	1.820156045383e-01	4.130406759782e-01	-3.883674759002e-02	4.518774235683e-01	-2.453570855791e-01	-1.084414178984e-04	-1.558488927852e-03	-5.743207224090e-03	-4.430092539897e-03	-1.313114684193e-03
477                 	3.651839304683e-01	1.826017381980e-01	1.825821922703e-01	4.380108192230e-01	-4.670408896142e-02	4.847149081844e-01	-2.657094985729e-01	9.772963842587e-06	2.601757987976e-05	-9.175992547792e-04	-4.327820475098e-04	-4.848172072694e-04
478                 	3.650483769247e-01	1.825709820870e-01	1.824773948378e-01	4.633607744943e-01	-5.337233439536e-02	5.167331088897e-01	-2.850527216425e-01	4.679362458252e-05	1.310859925784e-03	3.676068601077e-03	3.148894226323e-03	5.271743747546e-04
479                 	3.642729329920e-01	1.822583987858e-01	1.820145342062e-01	4.915243856086e-01	-5.836183539663e-02	5.498862210052e-01	-3.041240282009e-01	1.219322897658e-04	2.314873504715e-03	7.688412373694e-03	6.159079691562e-03	1.529332682132e-03
480                 	3.646831534554e-01	1.825891845914e-01	1.820939688640e-01	5.203130609928e-01	-6.227716264967e-02	5.825902236425e-01	-3.224336931461e-01	2.476078637269e-04	2.656675163470e-03	9.944651623479e-03	7.629000975209e-03	2.315650648270e-03
481                 	3.675863059615e-01	1.841848070678e-01	1.834014988937e-01	5.449280675362e-01	-6.488163842950e-02	6.098097059657e-01	-3.373456721976e-01	3.916540870865e-04	2.120841883998e-03	9.631109345984e-03	6.936396556990e-03	2.694712788994e-03
482                 	3.725003100653e-01	1.867461341627e-01	1.857541759026e-01	5.590796301426e-01	-6.704302746146e-02	6.261226576040e-01	-3.465828425327e-01	4.959791300402e-04	6.474943458992e-04	6.587432497926e-03	3.941210594862e-03	2.646221903064e-03
483                 	3.773258844594e-01	1.891720905070e-01	1.881537939524e-01	5.580010400789e-01	-6.936473865939e-02	6.273657787383e-01	-3.483652586988e-01	5.091482773239e-04	-1.405829595270e-03	1.214812588832e-03	-7.984233008538e-04	2.013235889686e-03
484                 	3.803602871415e-01	1.905614642569e-01	1.897988228845e-01	5.437835149476e-01	-7.137096798061e-02	6.151544829282e-01	-3.432627254544e-01	3.813206862034e-04	-3.423563431564e-03	-5.554189644553e-03	-6.200658253840e-03	6.464686092868e-04
485                 	3.811549930641e-01	1.907124200826e-01	1.904425729816e-01	5.241721341094e-01	-7.154468500889e-02	5.957168191183e-01	-3.336307520636e-01	1.349235504951e-04	-4.662623553723e-03	-1.171920604489e-02	-1.052222657617e-02	-1.196979468724e-03
486                 	3.805553006689e-01	1.901576816326e-01	1.903976190364e-01	5.069134052956e-01	-6.832215909591e-02	5.752355643915e-01	-3.217788617437e-01	-1.199687018848e-04	-4.569793464215e-03	-1.509133699803e-02	-1.211546196323e-02	-2.975875034799e-03
487                 	3.798930059815e-01	1.896416719168e-01	1.902513340647e-01	4.910238455442e-01	-6.154708496178e-02	5.525709305060e-01	-3.070590077339e-01	-3.048310739448e-04	-3.375874839274e-03	-1.489409198802e-02	-1.082292083328e-02	-4.071171154736e-03
488                 	3.799475109342e-01	1.895606125036e-01	1.903868984306e-01	4.684730713763e-01	-5.167733183954e-02	5.201504032158e-01	-2.859138675277e-01	-4.131429635161e-04	-1.705942590958e-03	-1.189034861699e-02	-7.651116899453e-03	-4.239231717537e-03
489                 	3.793863823786e-01	1.893000712403e-01	1.900863111383e-01	4.368274961450e-01	-4.040487175403e-02	4.772323678990e-01	-2.588186198265e-01	-3.931199490340e-04	-1.056338346820e-04	-7.514575253982e-03	-3.862921461673e-03	-3.651653792309e-03
490                 	3.762024958217e-01	1.878509682078e-01	1.883515276140e-01	3.978240688922e-01	-2.894194130058e-02	4.267660101928e-01	-2.278539757467e-01	-2.502797030954e-04	1.334398502680e-03	-2.654419556793e-03	7.188724283336e-06	-2.661608281076e-03
491                 	3.696879331790e-01	1.848119058589e-01	1.848760273202e-01	3.619465670100e-01	-1.844236685737e-02	3.803889338674e-01	-1.994156503624e-01	-3.206073066468e-05	2.544543595678e-03	2.374849308478e-03	3.731968249917e-03	-1.357118941439e-03
492                 	3.621573900182e-01	1.812507813214e-01	1.809066086968e-01	3.360641442399e-01	-9.707603239172e-03	3.457717474790e-01	-1.777396753591e-01	1.720863123196e-04	3.452742837267e-03	6.938552738430e-03	6.922019206482e-03	1.653353194793e-05
493                 	3.568522270231e-01	1.787522110290e-01	1.781000159941e-01	3.191084669864e-01	-3.686632474221e-03	3.227950994606e-01	-1.632408659674e-01	3.260975174638e-04	4.042045926964e-03	1.047049024304e-02	9.277291048486e-03	1.193199194557e-03
494                 	3.552672049939e-01	1.780667748537e-01	1.772004301402e-01	3.085863970321e-01	-7.856485097865e-04	3.093720455419e-01	-1.550788470258e-01	4.331723567381e-04	3.990158651073e-03	1.165628348978e-02	9.818300395960e-03	1.837983093815e-03
495                 	3.563563760261e-01	1.786748339850e-01	1.776815420411e-01	3.046435707580e-01	-1.659509879571e-03	3.063030806376e-01	-1.539812952586e-01	4.966459719360e-04	3.007830109402e-03	9.668579892475e-03	7.842120055640e-03	1.826459836836e-03
496                 	3.583037278926e-01	1.796596919468e-01	1.786440359458e-01	3.101092809319e-01	-5.040030368150e-03	3.151493113000e-01	-1.600946708341e-01	5.078280004567e-04	1.140743055757e-03	4.874800730831e-03	3.578143421172e-03	1.296657309659e-03
497                 	3.593589649321e-01	1.800783452895e-01	1.792806196426e-01	3.232336621742e-01	-9.630535191613e-03	3.328641973658e-01	-1.712473662787e-01	3.988628234394e-04	-9.998977760420e-04	-1.403534267745e-03	-1.701664909914e-03	2.981306421698e-04
498                 	3.591007135335e-01	1.796604481216e-01	1.794402654119e-01	3.439716281822e-01	-1.546798863268e-02	3.594396168149e-01	-1.874538027238e-01	1.100913548682e-04	-2.567941236550e-03	-7.298437864539e-03	-6.217160168819e-03	-1.081277695720e-03
499                 	3.585889456303e-01	1.789899579436e-01	1.795989876866e-01	3.706608170549e-01	-2.230270903733e-02	3.929635260922e-01	-2.076331175648e-01	-3.045148714996e-04	-3.074540049803e-03	-1.142931799263e-02	-8.789199046117e-03	-2.640118946511e-03
500                 	3.584959313336e-01	1.786652318906e-01	1.798306994429e-01	3.974870977253e-01	-3.030020096128e-02	4.277872986866e-01	-2.290437498239e-01	-5.827337761534e-04	-2.675312431672e-03	-1.338370219496e-02	-9.367163529151e-03	-4.016538665807e-03
